date,pe
2022-12-13,23.235679214402616
2022-12-14,22.865793780687397
2022-12-15,21.76759410801964
2022-12-16,21.441898527004906
2022-12-19,21.09165302782324
2022-12-20,21.080196399345336
2022-12-21,21.595744680851062
2022-12-22,21.068739770867428
2022-12-23,21.00818330605565
2022-12-27,20.708674304418984
2022-12-28,20.055646481178396
2022-12-29,20.639934533551553
2022-12-30,20.692307692307693
2023-01-03,19.896890343698853
2023-01-04,20.108019639934533
2023-01-05,19.888707037643208
2023-01-06,20.641571194762683
2023-01-09,20.728314238952535
2023-01-10,20.823240589198036
2023-01-11,21.27495908346972
2023-01-12,21.261865793780686
2023-01-13,21.48281505728314
2023-01-17,21.6759410801964
2023-01-18,21.55646481178396
2023-01-19,21.566284779050736
2023-01-20,21.991816693944354
2023-01-23,22.522094926350245
2023-01-24,22.754500818330605
2023-01-25,22.644844517184943
2023-01-26,22.988543371522095
2023-01-27,23.310965630114566
2023-01-30,22.831423895253682
2023-01-31,23.042553191489358
2023-02-01,23.2291325695581
2023-02-02,24.11129296235679
2023-02-03,24.71358428805237
2023-02-06,24.260229132569556
2023-02-07,24.73813420621931
2023-02-08,24.291325695581012
2023-02-09,24.119476268412438
2023-02-10,24.180032733224223
2023-02-13,24.644844517184943
2023-02-14,24.538461538461537
2023-02-15,24.887070376432078
2023-02-16,24.621931260229132
2023-02-17,24.432078559738134
2023-02-21,23.76595744680851
2023-02-22,23.836333878887068
2023-02-23,23.916530278232404
2023-02-24,23.476268412438625
2023-02-27,23.67430441898527
2023-02-28,23.590834697217673
2023-03-01,23.24713584288052
2023-03-02,23.34533551554828
2023-03-03,24.18330605564648
2023-03-06,24.641571194762683
2023-03-07,24.27659574468085
2023-03-08,24.48445171849427
2023-03-09,24.11129296235679
2023-03-10,23.769230769230766
2023-03-13,24.091653027823238
2023-03-14,24.43862520458265
2023-03-15,24.50409165302782
2023-03-16,24.972176759410804
2023-03-17,24.833060556464808
2023-03-20,25.22585924713584
2023-03-21,25.533551554828147
2023-03-22,25.2962356792144
2023-03-23,25.476268412438625
2023-03-24,25.69230769230769
2023-03-27,25.36988543371522
2023-03-28,25.26677577741407
2023-03-29,25.777414075286416
2023-03-30,26.03764320785597
2023-03-31,26.453355155482814
2023-04-03,26.661211129296234
2023-04-04,26.572831423895256
2023-04-05,26.266775777414075
2023-04-06,26.41407528641571
2023-04-10,25.983633387888705
2023-04-11,25.7823240589198
2023-04-12,25.667757774140753
2023-04-13,26.561374795417347
2023-04-14,26.50409165302782
2023-04-17,26.50736497545008
2023-04-18,26.71031096563011
2023-04-19,26.900163666121113
2023-04-20,26.73977086743044
2023-04-21,26.472995090016365
2023-04-24,26.523731587561375
2023-04-25,26.2684124386252
2023-04-26,26.266775777414075
2023-04-27,27.027823240589193
2023-04-28,27.235679214402616
2023-05-01,27.22094926350245
2023-05-02,27.04909983633388
2023-05-03,26.870703764320787
2023-05-04,26.599018003273322
2023-05-05,27.872340425531917
2023-05-08,27.860883797054008
2023-05-09,27.57774140752864
2023-05-10,27.870703764320783
2023-05-11,27.90180032733224
2023-05-12,27.747954173486086
2023-05-15,27.66612111292962
2023-05-16,27.66612111292962
2023-05-17,27.767594108019637
2023-05-18,28.153846153846153
2023-05-19,28.171849427168574
2023-05-22,28.01472995090016
2023-05-23,27.582651391162027
2023-05-24,27.628477905073648
2023-05-25,27.816693944353517
2023-05-26,28.216039279869065
2023-05-30,28.522094926350245
2023-05-31,28.513911620294596
2023-06-01,28.97872340425532
2023-06-02,29.119476268412434
2023-06-05,28.895253682487727
2023-06-06,28.83469721767594
2023-06-07,28.607201309328968
2023-06-08,29.057283142389522
2023-06-09,29.121112929623568
2023-06-12,29.584288052373157
2023-06-13,29.50572831423895
2023-06-14,29.610474631751224
2023-06-15,29.94762684124386
2023-06-16,29.769230769230766
2023-06-20,29.78396072013093
2023-06-21,29.612111292962357
2023-06-22,30.109656301145662
2023-06-23,30.057283142389526
2023-06-26,29.826513911620296
2023-06-27,30.283142389525366
2023-06-28,30.47790507364975
2023-06-29,30.53355155482815
2023-06-30,31.25040916530278
2023-07-03,31.00327332242226
2023-07-05,30.818330605564647
2023-07-06,30.896890343698853
2023-07-07,30.711947626841244
2023-07-10,30.37315875613748
2023-07-11,30.286415711947626
2023-07-12,30.563011456628477
2023-07-13,30.68903436988543
2023-07-14,30.71358428805237
2023-07-17,31.25368248772504
2023-07-18,31.211129296235676
2023-07-19,31.43535188216039
2023-07-20,31.11292962356792
2023-07-21,30.918166939443534
2023-07-24,31.050736497545007
2023-07-25,31.193126022913255
2023-07-26,31.337152209492633
2023-07-27,31.127659574468083
2023-07-28,31.55482815057283
2023-07-31,31.656301145662844
2023-08-01,31.518821603927986
2023-08-02,31.02291325695581
2023-08-03,30.792144026186577
2023-08-04,29.289689034369886
2023-08-07,28.775777414075282
2023-08-08,28.93126022913257
2023-08-09,28.66775777414075
2023-08-10,28.631751227495908
2023-08-11,28.641571194762683
2023-08-14,28.914893617021274
2023-08-15,28.585924713584287
2023-08-16,28.44189852700491
2023-08-17,28.02127659574468
2023-08-18,28.101472995090013
2023-08-21,28.32242225859247
2023-08-22,28.54991816693944
2023-08-23,29.18657937806874
2023-08-24,28.410801963993453
2023-08-25,28.775777414075282
2023-08-28,29.034369885433716
2023-08-29,29.67757774140753
2023-08-30,30.25531914893617
2023-08-31,30.291325695581016
2023-09-01,30.551554828150568
2023-09-05,30.590834697217673
2023-09-06,29.479541734860884
2023-09-07,28.60392798690671
2023-09-08,28.70540098199672
2023-09-11,28.89852700490998
2023-09-12,28.397708674304415
2023-09-13,28.055646481178393
2023-09-14,28.306055646481177
2023-09-15,28.18657937806874
2023-09-18,28.67103109656301
2023-09-19,28.851063829787233
2023-09-20,28.265139116202942
2023-09-21,28.009819967266772
2023-09-22,28.150572831423894
2023-09-25,28.361702127659573
2023-09-26,27.6873977086743
2023-09-27,27.43698854337152
2023-09-28,27.479541734860884
2023-09-29,27.564648117839603
2023-10-02,27.889070146818923
2023-10-03,27.668841761827082
2023-10-04,27.874388254486135
2023-10-05,28.07830342577488
2023-10-06,28.499184339314844
2023-10-09,28.743882544861336
2023-10-10,28.64600326264274
2023-10-11,28.876019575856443
2023-10-12,29.024469820554646
2023-10-13,28.721044045677
2023-10-16,28.69983686786297
2023-10-17,28.44371941272431
2023-10-18,28.230016313213707
2023-10-19,28.168026101141923
2023-10-20,27.74714518760196
2023-10-23,27.766721044045678
2023-10-24,27.838499184339316
2023-10-25,27.456769983686787
2023-10-26,26.769983686786297
2023-10-27,26.986949429037523
2023-10-30,27.32463295269168
2023-10-31,27.402936378466556
2023-11-01,27.924959216965743
2023-11-02,28.512234910277325
2023-11-03,28.362153344208814
2023-11-06,28.783034257748778
2023-11-07,29.205546492659053
2023-11-08,29.380097879282218
2023-11-09,29.30179445350734
2023-11-10,29.99184339314845
2023-11-13,29.73083197389886
2023-11-14,30.161500815660684
2023-11-15,30.254486133768353
2023-11-16,30.531810766721044
2023-11-17,30.52854812398042
2023-11-20,30.815660685154977
2023-11-21,30.68352365415987
2023-11-22,30.792822185970635
2023-11-24,30.5742251223491
2023-11-27,30.544861337683525
2023-11-28,30.644371941272432
2023-11-29,30.476345840130506
2023-11-30,30.570962479608486
2023-12-01,30.781402936378466
2023-12-04,30.486133768352364
2023-12-05,31.137030995106038
2023-12-06,30.957585644371942
2023-12-07,31.275693311582383
2023-12-08,31.510603588907014
2023-12-11,31.097879282218596
2023-12-12,31.347471451876018
2023-12-13,31.877650897226754
2023-12-14,31.902120717781404
2023-12-15,31.814029363784666
2023-12-18,31.539967373572594
2023-12-19,31.711256117455136
2023-12-20,31.36704730831974
2023-12-21,31.34257748776509
2023-12-22,31.16639477977162
2023-12-26,31.07667210440457
2023-12-27,31.092985318107665
2023-12-28,31.163132137030995
2023-12-29,30.99184339314845
2024-01-02,29.867862969004896
2024-01-03,29.64110929853181
2024-01-04,29.259380097879284
2024-01-05,29.140293637846657
2024-01-08,29.854812398042412
2024-01-09,29.786296900489397
2024-01-10,29.95758564437194
2024-01-11,29.859706362153343
2024-01-12,29.913539967373573
2024-01-16,29.539967373572598
2024-01-17,29.38499184339315
2024-01-18,30.35562805872757
2024-01-19,30.833605220228385
2024-01-22,31.213703099510603
2024-01-23,31.424143556280587
2024-01-24,31.31321370309951
2024-01-25,31.259380097879284
2024-01-26,30.973898858075042
2024-01-29,30.861337683523654
2024-01-30,30.259380097879284
2024-01-31,29.66557911908646
2024-02-01,30.066884176182707
2024-02-02,29.902120717781404
2024-02-05,30.200652528548122
2024-02-06,30.464926590538337
2024-02-07,30.482871125611748
2024-02-08,30.305057096247964
2024-02-09,30.430668841761825
2024-02-12,30.153344208809138
2024-02-13,29.809135399673735
